,title,company,location,time,link,source
22,DevOps Engineer,Econz IT Services Pvt Ltd,"Bengaluru, Karnataka",16.0,https://www.indeed.co.in//company/Econz-IT-Services-Pvt.-Ltd/jobs/Devop-Engineer-a7f5f9ac55f702fc?fccid=58ebce37f3c6d161&vjs=3,Indeed
23,"AWS/DevOps Engineer
new",Alphonic Network Solutions Pvt Ltd,"Jaipur, Rajasthan",3.0,https://www.indeed.co.in//company/Alphonic-Network-Solutions-Pvt-Ltd/jobs/Aws-Devop-Engineer-fd88879e3dd4d6f4?fccid=818a8fbc65c509d3&vjs=3,Indeed
24,"DevOps Engineer
new",Larsen & Toubro Infotech Limited,India,4.0,https://www.indeed.co.in//rc/clk?jk=1e7bd9040861388e&fccid=b5f9e2f53707b441&vjs=3,Indeed
25,"DevOps/Cloud Engineer
new",BeeDev Solutions,"Borivali, Mumbai, Maharashtra",,https://www.indeed.co.in//company/BeeDev-Solutions/jobs/Devop-Cloud-Engineer-0d7a34a742e51df3?fccid=8330750b3a7bfe11&vjs=3,Indeed
26,"DevOps Engineer (Ansible/Docker) 4-7yrs exp
new",Visa,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=16737a9140e6863f&fccid=a3f737e511d9fc8c&vjs=3,Indeed
27,"DevOps Engineer
new",Forefront,"Hyderabad, Telangana",6.0,https://www.indeed.co.in//company/Forefront-Consulting/jobs/Devop-Engineer-e0dd91440c49d61d?fccid=54f2876b121678e2&vjs=3,Indeed
28,"DevOps Engineer
new",Pingala Software India Pvt. Ltd.,"Bengaluru, Karnataka",4.0,https://www.indeed.co.in//company/Pingala-Software-India-Pvt-Ltd/jobs/Devop-Engineer-20fc2dc9d65af35f?fccid=0d5bf7e4676b7fb8&vjs=3,Indeed
29,"Software Principal Engineer
new",DELL,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tUWj613drhJzztLF9k6Skca8a1aSu4-7JDL51JQLLn636-kymnBD70bbWoCNEnMQsUdcnBZ46D7xVjddA4Cjd6q0GFzvdAyDXOaFswqDLPzfbX7MDoLL2hciVNpcQGo0sxgfDW_yYZMSjAfl5C13_GHf_9kNO_AuF5tKd_uclt0rCfkdz-lyCX12GanSdPV_ob_7KYWiRylKzjS2iMJhTKTgB3wQbHw9ttrM0IkdDU5Dx42k9N_Ly5Ov67O6-R3o93r_Ti7oa35rhFGT0koxlgvGCbg_74e42aOZDpKB_jVzqKupDgKNRWTeEREdoOvrQFkVLP9yOGIxVWhDznaDq8dbO-Ec6sINj1j2X2trV4-q7h6U9Rvxj5qpbi70rxFh4LrIXHN_SNQ6YF8zqnZGMs3A9YNk7yv1YwC3Zl5AOwFeWa8at3UDPHZaL1fjNDZBzn1anBd9_crEzlKsmz1N9ZFcxvtfbFKoh0OVDrCH--Tqlo9ILrdYRKZY6gesxHouOKofn3GJ1JLyItODBb9-YxiQlOlCMEWdp4PIm9lVoLSpbUMnBctZ_7fn3VfhJZKb2usk154fRv19w6OJklgymynhVJTKrXq9CVc3xKWjQfxyVQoTcuqLcVCYYAqjMpi8CrW128JgQtJIH8KNgMDs5PVctroAhXYtUfgOPIjI1Qu7ainxtK_e306f6OvuQqrucooM6u2uF5ryjt2tQWexNz7lumXmCu5IaTU4rZBV-DbB7kSXCIaIS4JRoI0Mgi-EJMjw1ijv8GwShxBwpxTzwN4CG00RVDrk_lpXVtXUzETPIpH7_55ms6SMiFVmVuMopC_dkNv5blId4xeg0F_x8UC9kPL4MoDBuo0MT11dZTehUe7j1TG7pCqWrP-BcmnxPhib4YxS_sSzhazZGJ7TBcaqn41AkmKBuwPWKW9eDljglNrfLtZT1U3ed5SyZW4IYw==&p=13&fvj=0&vjs=3,Indeed
30,DevOps Engineer/Release Engineer (5+ Exp),coltech-consulting,"Pune, Maharashtra",13.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CnMOd61mqDgoHZ9OQS3AIc8AmL6sdtH7loWHcydQ2HCx15qlt2Q-NFvXyDMHEEN_xu7jqV9bOesjMQlhRwKD9U_qpizg2vpgtRUa4Fnj9k_8wVw8iX_WKms1vTXEPYVNdDVrwoXkFEM5HE8SGanz21sxPNb8CsdqtJ_vKm0DRAKzOmBqA56FymptOGW97spcwBd5lpNK130P4rXzxrqw9sKFTFjCCxvtuXBvtH70Osxrjs2Y3A6qLicfiHp8pMnvqxIAqd_j9GVv8RVAKgMJ6NsPxpJDBtL6qYS5qpKIsdVO5ht2cJ-oIgPqdH0Ya8icBifKivfqjm3K6g-c0HJTYWMKn1V2kEkWwhBfwFfeGZXaoyfVbuwQxo6wGDrvWjXpvhGTSoqLM-7XrCefGr85rOqk-BFAgpGyAC31klZxTnffK8cBcWfHHkeS3cy_NGRn98QprH6gD3zAX-TpIulASyXCN_xgkSR78=&p=0&fvj=1&vjs=3,Indeed
31,"DevOps Engineer
new",U-Sky Pvt Ltd,"Visakhapatnam, Andhra Pradesh",6.0,https://www.indeed.co.in//company/Usky-Pvt-Ltd/jobs/Devop-Engineer-6cbba17f7025c3ad?fccid=3a97d2e584d7855d&vjs=3,Indeed
32,"Sr. DevOps Engineer
new",Sinelogix Technologies,,3.0,https://www.indeed.co.in//company/sinelogix-Technologies/jobs/Senior-Devop-Engineer-565f89986a513327?fccid=554e45ce04012416&vjs=3,Indeed
33,"DevOps Engineer
new",Techneplus,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//company/Techneplus.com/jobs/Devop-Engineer-711e23fe6c7ec194?fccid=ce0edbe3e262a56d&vjs=3,Indeed
34,DevOps Engineer,Econz IT Services Pvt Ltd,"Bengaluru, Karnataka",16.0,https://www.indeed.co.in//company/Econz-IT-Services-Pvt.-Ltd/jobs/Devop-Engineer-a7f5f9ac55f702fc?fccid=58ebce37f3c6d161&vjs=3,Indeed
35,"AWS/DevOps Engineer
new",Alphonic Network Solutions Pvt Ltd,"Jaipur, Rajasthan",3.0,https://www.indeed.co.in//company/Alphonic-Network-Solutions-Pvt-Ltd/jobs/Aws-Devop-Engineer-fd88879e3dd4d6f4?fccid=818a8fbc65c509d3&vjs=3,Indeed
36,"DevOps Engineer
new",Larsen & Toubro Infotech Limited,India,4.0,https://www.indeed.co.in//rc/clk?jk=1e7bd9040861388e&fccid=b5f9e2f53707b441&vjs=3,Indeed
37,"DevOps/Cloud Engineer
new",BeeDev Solutions,"Borivali, Mumbai, Maharashtra",,https://www.indeed.co.in//company/BeeDev-Solutions/jobs/Devop-Cloud-Engineer-0d7a34a742e51df3?fccid=8330750b3a7bfe11&vjs=3,Indeed
38,"DevOps Engineer (Ansible/Docker) 4-7yrs exp
new",Visa,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=16737a9140e6863f&fccid=a3f737e511d9fc8c&vjs=3,Indeed
39,"DevOps Engineer
new",Forefront,"Hyderabad, Telangana",6.0,https://www.indeed.co.in//company/Forefront-Consulting/jobs/Devop-Engineer-e0dd91440c49d61d?fccid=54f2876b121678e2&vjs=3,Indeed
40,"DevOps Engineer
new",Pingala Software India Pvt. Ltd.,"Bengaluru, Karnataka",4.0,https://www.indeed.co.in//company/Pingala-Software-India-Pvt-Ltd/jobs/Devop-Engineer-20fc2dc9d65af35f?fccid=0d5bf7e4676b7fb8&vjs=3,Indeed
41,DevOps Engineer (3 Positions),Borgos Technologies,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=fbf74d57219b4ca2&fccid=e2a3ee03baf1b41f&vjs=3,Indeed
42,Trainee DevOps Engineer,PearlThoughts,"Tuticorin, Tamil Nadu",13.0,https://www.indeed.co.in//company/PearlThoughts/jobs/Trainee-Devop-Engineer-969b147b7a0b2304?fccid=db4341d43c84cc64&vjs=3,Indeed
43,DevOps Engineer,LectureNotes Technologies Pvt Ltd.,"Bhubaneshwar, Orissa",19.0,https://www.indeed.co.in//company/LectureNotes-Technologies-Pvt-Ltd./jobs/Devop-Engineer-540d8fe7e2155ecd?fccid=97abaafe4db21493&vjs=3,Indeed
44,Sr. DevOps Engineer,Hortari Technologies,"Ernakulam, Kerala",16.0,https://www.indeed.co.in//company/Hortari-Technologies/jobs/Senior-Devop-Engineer-c74e332121c7dbb0?fccid=2f68648f09ef9896&vjs=3,Indeed
45,DevOps Engineer/Release Engineer (5+ Exp),coltech-consulting,"Pune, Maharashtra",13.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CnMOd61mqDgoHZ9OQS3AIc8AmL6sdtH7loWHcydQ2HCx15qlt2Q-NFvXyDMHEEN_xu7jqV9bOesjMQlhRwKD9U_qpizg2vpgtRUa4Fnj9k_8wVw8iX_WKms1vTXEPYVNdDVrwoXkFEM5HE8SGanz21sxPNb8CsdqtJ_vKm0DRAKzOmBqA56FymEe84zEDCf5HziJIrRg6vIKsBA-FF6AgYLo7Q27WzLsiCMqDlrjaIxEEtNc5ubH0vAY068mKZ9fY47oZ1Q0Ad9wg2zI6tzJt_MHby_-FwSENA3Ctdi7nO02_xoI6Qq5vSvhGapLZ-Zv6MzzYTeELSBrk1B5AdKaJ5LDw0BiTz-xKZjeyKx9nGDIBsWwy7zxfHc2zv_Eii7CU-mgTbaZI9tIQ5LifzLyZ24SkZRBnorR_9AgRSVr2Wxs75SFou1yzF3AIQHi9eFi_jp7e8KKwwrO9ucbGAnWinSW_RD9i31ug=&p=0&fvj=1&vjs=3,Indeed
46,"Lead, Operations Engineer",InMobi,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0Db1urpJ_TejiHnFJqyY5oQe58zxi4LdJPELWu7lYgY7bOiA9boPsvfsY2Yd_sNLAka24_U53_VR1ou72Vn3PRvQgVNNFBCm1TdKoIpoyge4lT8B8THKp4rHTQSfnuFzWH0L6xskjH1AxMMrmShJ2bGcuMh8KYS24E9Snvw4V3j6YzKiyoUAL4o3VAoOivP71bOfzonRjFaUJN5qCJ0gB95gSVH3BAx5UTIzAjleP7Qrke-bTuqYq5t0comgXPfQSEd-6S274VUfW6_X5Gs2eltYW8wKBlYN15GWjBQctJmVHXzLUQTJzi2gJT669d6aoiY6RLHd0s5LphUE2flASwIMgfpj2kdBzwhxzLn8JURhdDjXsarN9JK&p=1&fvj=0&vjs=3,Indeed
47,Software Engineer II,"DUFF AND PHELPS, LLC","Mumbai, Maharashtra",25.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0Dys7GhibF6Q9-lO7uuJ_sA_RJawJ0yQMZxksOn_UXT6VmGCBA7yqeXQYp_AanWVEQTAXNOq9ZrzQq9iuyrcYHk-jt0bnXfOEMudFvNUCEvMWf_PFo9XD1jJ6ji1hFZYqf9yEWLIddvSSKhKsyA-va1WcLTar75hwVFfOdpBx2Y2lYv3RS_y02hDTMpPCzDq_iOfoQQ3zm6lk0igBvTVQnF6xyPhZZaK6NzwDGbCCUfXwpNYlU_erEqKpkfeRrS6IRAvxSbqc9JyKcw_y1mIy_zJ7YqlmXGbKTh5sp8h2YH68hnJiMTzHLlrWbsk4DpSfy8-CUX1uLFEnm6czkshjXrTVx7WUjrq8NmdmusSd970_k8JQHJzD4DZDYPt445Ha0z9tvdkGcEDJWfixeJfGmtb_CDYNvAl9Vg5FGEN3UxuoDxZgtRhIWlpj2jm-_EQnCkWd5ab4PkTHmjfCVTRttuhlCkIZF0d6SdUjO49rDHcwTMNeI-iNvLHg1fs34r3up9sMgcBctj031LDpJexy9a6LiVtcvzcr7ACeYjxfXFlTQHavy9JLyadaVkMImzHwH7W2Xu1GLvlVcfh9-g4R6evoGhN3N84Ux2PlW6cy-0IAga8RuVWvp7LzPp0mq1fXLdAqjADbvTMGZscrD0jVnTIUGkOdh67yX75blu5IR4OO2yI_Tu12bQaYH7i02qcpu3KOnS-QtiZKzqCI17EIl5qo_BvygZBHQb60Ib7xG0jy0dTwY29j19sWBlr1ZM46I7RfFBuQdX_VhibUJ_iPScdQ4j38krX8DApI0jww9y7FMC4HIWZNg5MIY6s3Zq_36R9qyOn2KeTQ9ScPcEIgJLM_yz7ssCXjyRGZXEidBZBZh2oV6XkIX2MHu56l_BX0SkXkCReWZGoQQLY5WickIoccw0ofQ5rwveRxmrAF1m7FTsCBCZk7i-CfoZhRZVHtlvCkC5NGqkyTb8tBzXXcI2&p=2&fvj=0&vjs=3,Indeed
48,"Java Angular 2+ Lead
new",Mphasis,"Mumbai, Maharashtra",7.0,https://www.indeed.co.in//cmp/Mphasis,Indeed
49,"DevOps Engineer
new",U-Sky Pvt Ltd,"Visakhapatnam, Andhra Pradesh",6.0,https://www.indeed.co.in//company/Usky-Pvt-Ltd/jobs/Devop-Engineer-6cbba17f7025c3ad?fccid=3a97d2e584d7855d&vjs=3,Indeed
50,"Sr. DevOps Engineer
new",Sinelogix Technologies,,3.0,https://www.indeed.co.in//company/sinelogix-Technologies/jobs/Senior-Devop-Engineer-565f89986a513327?fccid=554e45ce04012416&vjs=3,Indeed
51,"DevOps Engineer
new",Techneplus,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//company/Techneplus.com/jobs/Devop-Engineer-711e23fe6c7ec194?fccid=ce0edbe3e262a56d&vjs=3,Indeed
52,DevOps Engineer,Econz IT Services Pvt Ltd,"Bengaluru, Karnataka",16.0,https://www.indeed.co.in//company/Econz-IT-Services-Pvt.-Ltd/jobs/Devop-Engineer-a7f5f9ac55f702fc?fccid=58ebce37f3c6d161&vjs=3,Indeed
53,"AWS/DevOps Engineer
new",Alphonic Network Solutions Pvt Ltd,"Jaipur, Rajasthan",3.0,https://www.indeed.co.in//company/Alphonic-Network-Solutions-Pvt-Ltd/jobs/Aws-Devop-Engineer-fd88879e3dd4d6f4?fccid=818a8fbc65c509d3&vjs=3,Indeed
54,"DevOps Engineer
new",Larsen & Toubro Infotech Limited,India,4.0,https://www.indeed.co.in//rc/clk?jk=1e7bd9040861388e&fccid=b5f9e2f53707b441&vjs=3,Indeed
55,"DevOps/Cloud Engineer
new",BeeDev Solutions,"Borivali, Mumbai, Maharashtra",,https://www.indeed.co.in//company/BeeDev-Solutions/jobs/Devop-Cloud-Engineer-0d7a34a742e51df3?fccid=8330750b3a7bfe11&vjs=3,Indeed
56,"DevOps Engineer (Ansible/Docker) 4-7yrs exp
new",Visa,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=16737a9140e6863f&fccid=a3f737e511d9fc8c&vjs=3,Indeed
57,"DevOps Engineer
new",Forefront,"Hyderabad, Telangana",6.0,https://www.indeed.co.in//company/Forefront-Consulting/jobs/Devop-Engineer-e0dd91440c49d61d?fccid=54f2876b121678e2&vjs=3,Indeed
58,"DevOps Engineer
new",Pingala Software India Pvt. Ltd.,"Bengaluru, Karnataka",4.0,https://www.indeed.co.in//company/Pingala-Software-India-Pvt-Ltd/jobs/Devop-Engineer-20fc2dc9d65af35f?fccid=0d5bf7e4676b7fb8&vjs=3,Indeed
59,Frontend Engineer - Vue.js,Alokin Software Pvt. Ltd,"Thiruvananthapuram, Kerala",20.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BFRLR9K3etGoogTe2i_C6OeJ1FX5ha0gfd-7JgGrEIVS46d9lnVYH21b2-KxTUYcTvwacIcSKsFmu-E49lqAPw2vuvzF3gfWM8vmVZgB5F3kaQ7P8Qc_x4irxAKN27yM4Hy_XIFCUk6pMPgFt-X-khegJPqKeIwihSlrF7BhGeJq1mryG39bNcYlhf2D7oCv5oPW8R_5uUOYXdY-UWK-sL6fsGcZISoqpCGvoGDG3hCuip1M8UyqpSkp9MM_YDVUPii0N_VuxelKeB5k4g9TS_t0m-Qfh_DPh_ndQDydp2o8L0l7hJW4e7Il70QsaCBNCJY80YCHvMMdvKE2ywiZ-PBAsuhjAPlN_NlFd4lqhJbPc_VFjA7P0olPWTIoygu_dp09c1HX9Oep_AqCVywJIZtICEKcnm0XB3Ok-7q_xNT6wqapwDyevLPAXBd7R7z6E=&p=14&fvj=0&vjs=3,Indeed
60,Network Engineer (Python),Astreya,"Hyderabad, Telangana",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0DzjjkR96VRVgqXxFjgOfQELqd_1fMsUbAVT_-mHoKYhf5tfXfuwudHfwidpl6qcOCpVcyFZFKzlgjSbbDN7ceKqZrAI_2bj3Ph3aCKvFwWenGxvCtJpLg7CPx3fux5KhoSgK7SQu1tUjV4LT0sTEXNXzvNt_d9-wuwW9yiW-obpAJof2toSVDBalblzNKv9lXweNFvJJfE2uAibwVhzFXAaff3MPYPYGGH1dYCN4V1KiKbacMX2b2-RwkJscC8EB4uCaOMRt93RSkLfdYbZLAzyN_CITP5g7JDIrl-9G3R6xah0rC38h9ho1NOEa9R_US2YT1z38pwyuMFbpCXTuoMyh1EYUuhP14Mf-L9oqkoxChwdgRU7jbdfMqMefVrOZN_8cQWwKkygykrSDEFpiRRAIwcXqeUFdVOmZwgkeFVU5c-61-JqA6oU9Ln5-fdy0oPRaAGoGZoutTLzXqTL5LWnqNcZ5MsuW0=&p=15&fvj=1&vjs=3,Indeed
